@RELATION summer_products_rating_group_classification

@ATTRIBUTE price NUMERIC
@ATTRIBUTE retail_price NUMERIC
@ATTRIBUTE units_sold NUMERIC
@ATTRIBUTE rating_count NUMERIC
@ATTRIBUTE rating_five_count NUMERIC
@ATTRIBUTE rating_four_count NUMERIC
@ATTRIBUTE rating_three_count NUMERIC
@ATTRIBUTE rating_two_count NUMERIC
@ATTRIBUTE rating_one_count NUMERIC
@ATTRIBUTE product_variation_inventory NUMERIC
@ATTRIBUTE countries_shipped_to NUMERIC
@ATTRIBUTE merchant_rating_count NUMERIC
@ATTRIBUTE merchant_rating NUMERIC
@ATTRIBUTE rating_group {low,medium,high}  % label

@DATA
8.0,14,1000,217,122.0,29.0,30.0,12.0,24.0,28,25,7676,4.039473684210527,medium
5.8,43,20000,2407,917.0,426.0,392.0,226.0,446.0,50,35,21210,3.9623762376237615,medium
9.0,10,10,0,0.0,0.0,0.0,0.0,0.0,50,43,291,3.690721649484536,high
7.0,6,100,57,27.0,17.0,7.0,3.0,3.0,50,139,3038,4.342659644502962,high
12.0,11,1000,50,19.0,9.0,13.0,3.0,6.0,23,31,3762,3.7974481658692185,medium
2.89,7,50,1,1.0,0.0,0.0,0.0,0.0,1,37,30,3.733333333333333,high
8.0,56,50,6,4.0,2.0,0.0,0.0,0.0,3,19,47,3.872340425531915,high
9.0,8,100,51,27.0,5.0,7.0,1.0,11.0,50,21,5939,4.070213840713925,medium
5.67,6,1000,245,87.0,51.0,45.0,23.0,39.0,50,43,6246,4.0276977265449885,medium
6.0,13,1000,255,87.0,36.0,44.0,32.0,56.0,50,43,3161,4.181588105030054,medium
11.0,85,100,19,8.0,3.0,4.0,0.0,4.0,50,40,26833,4.235381805985168,medium
8.0,7,10000,2182,1209.0,449.0,277.0,115.0,132.0,50,31,10258,4.243712224605186,high
7.0,31,8,0,0.0,0.0,0.0,0.0,0.0,10,43,53225,3.949159229685298,high
14.0,85,100,61,36.0,11.0,8.0,4.0,2.0,50,41,12913,3.981336637497096,high
14.0,12,1000,475,276.0,64.0,62.0,25.0,48.0,50,43,10264,4.007209664848013,high
8.0,7,10000,2396,1260.0,582.0,298.0,116.0,140.0,50,36,6329,4.16290093221678,high
2.0,2,100,34,17.0,8.0,7.0,1.0,1.0,50,48,620,4.220967741935484,high
8.0,30,1000,65,21.0,6.0,12.0,10.0,16.0,1,40,2867,4.0798744332054415,medium
2.0,25,100,58,31.0,11.0,3.0,5.0,8.0,4,37,167,3.6107784431137726,medium
2.0,2,100,12,2.0,2.0,4.0,1.0,3.0,1,25,366,3.9754098360655736,low
9.0,8,1000,124,32.0,20.0,26.0,12.0,34.0,50,41,6715,4.057185405807893,medium
3.0,3,100,58,36.0,13.0,3.0,2.0,4.0,5,34,1050,3.883809523809524,high
9.0,8,20000,5232,2943.0,1022.0,662.0,258.0,347.0,10,38,8776,4.153030993618961,high
4.0,4,1000,550,215.0,99.0,86.0,53.0,97.0,50,32,13884,4.222846441947565,medium
11.0,22,1000,129,59.0,20.0,18.0,11.0,21.0,50,35,2078,3.768046198267565,medium
4.0,4,100,24,13.0,6.0,2.0,1.0,2.0,50,127,4572,3.937226596675416,high
4.9,5,100,25,13.0,5.0,3.0,1.0,3.0,1,26,32858,3.88553776857995,medium
9.0,8,1000,183,88.0,34.0,28.0,11.0,22.0,50,55,7076,3.968061051441493,medium
12.0,43,100,26,12.0,5.0,1.0,4.0,4.0,50,52,425,4.110588235294117,medium
7.0,30,1000,179,64.0,25.0,30.0,18.0,42.0,50,109,13625,4.382091743119266,medium
7.0,8,1000,237,111.0,38.0,36.0,17.0,35.0,6,38,67171,4.1023209420732165,medium
1.85,11,100,97,49.0,16.0,14.0,9.0,9.0,2,40,91631,3.83793694273772,medium
12.0,11,100,0,0.0,0.0,0.0,0.0,0.0,5,25,6,4.5,high
12.0,110,20000,2748,1530.0,500.0,295.0,145.0,278.0,50,41,8191,4.190208765718472,high
5.88,9,20000,6450,3383.0,1430.0,836.0,335.0,466.0,50,55,12304,4.319001950585175,high
15.0,102,1000,483,279.0,105.0,51.0,27.0,21.0,2,40,26833,4.235381805985168,high
8.0,75,20000,5254,3360.0,1065.0,500.0,159.0,170.0,50,36,6719,4.447536835838666,high
9.0,8,10000,2749,1578.0,562.0,339.0,112.0,158.0,50,43,36361,3.967520145210528,high
9.0,8,50,2,1.0,0.0,0.0,0.0,1.0,50,38,62,3.774193548387097,low
8.0,9,100,94,34.0,13.0,19.0,11.0,17.0,50,41,4955,4.005247225025227,medium
7.0,7,10,0,0.0,0.0,0.0,0.0,0.0,50,22,193,4.062176165803109,high
6.0,6,100,102,35.0,18.0,15.0,11.0,23.0,50,31,5841,4.2177709296353365,medium
4.7,19,100,15,7.0,3.0,3.0,0.0,2.0,43,41,14327,4.192084874712082,medium
6.0,7,1000,258,108.0,58.0,34.0,16.0,42.0,3,40,2685,3.950093109869646,medium
4.93,6,100,47,22.0,7.0,8.0,5.0,5.0,1,41,17752,3.8996732762505633,medium
3.0,3,1000,426,213.0,88.0,54.0,29.0,42.0,50,32,43676,4.283611136550967,medium
8.0,17,5000,787,394.0,156.0,104.0,60.0,73.0,50,43,2700,4.046296296296297,medium
2.0,2,5000,320,154.0,65.0,44.0,20.0,37.0,1,20,1029,3.9659863945578233,medium
8.0,47,10000,2360,1316.0,487.0,286.0,116.0,155.0,50,45,139788,4.166509285489456,high
14.0,12,10000,3574,1464.0,713.0,586.0,309.0,502.0,50,32,16064,4.22379233067729,medium
15.0,68,1000,546,257.0,112.0,87.0,30.0,60.0,50,40,6775,4.184059040590406,medium
8.0,7,5000,870,530.0,163.0,82.0,39.0,56.0,50,21,2380,4.251260504201681,high
5.67,19,100000,18393,6769.0,3404.0,3658.0,2003.0,2559.0,50,37,19248,3.889131338320865,medium
14.0,84,5000,686,388.0,165.0,69.0,23.0,41.0,50,40,32386,4.260791700117335,high
7.0,43,1000,130,54.0,14.0,20.0,9.0,33.0,3,42,6731,3.98499480017828,medium
9.0,8,20000,4304,2089.0,901.0,650.0,287.0,377.0,50,41,18877,4.079885575038406,medium
11.0,26,100,1,1.0,0.0,0.0,0.0,0.0,15,80,8685,4.140702360391479,high
6.0,7,100,36,11.0,6.0,9.0,3.0,7.0,1,40,4856,4.167627677100494,medium
12.0,17,1000,230,75.0,41.0,48.0,23.0,43.0,50,34,1837,4.160587915078933,medium
16.0,14,100,18,7.0,2.0,3.0,1.0,5.0,50,81,901,3.982241953385128,medium
12.0,17,1000,103,60.0,20.0,13.0,5.0,5.0,50,43,20478,3.9103428069147377,high
13.0,68,100,121,50.0,18.0,19.0,8.0,26.0,12,40,18079,4.194922285524642,medium
11.0,10,10000,1717,745.0,349.0,274.0,145.0,204.0,50,23,190918,4.235886611005772,medium
11.0,38,5000,1433,699.0,283.0,211.0,102.0,138.0,50,63,30225,4.267890818858561,medium
3.71,6,1000,181,69.0,29.0,33.0,14.0,36.0,3,42,9651,4.079162781058957,medium
6.0,9,1000,245,118.0,44.0,33.0,15.0,35.0,1,40,7363,4.106342523427951,medium
6.0,6,5000,1229,583.0,258.0,179.0,92.0,117.0,50,41,14676,4.07420278004906,medium
12.0,16,5000,701,245.0,109.0,103.0,87.0,157.0,50,20,3990,3.897243107769424,medium
2.0,2,50000,7575,4182.0,1317.0,857.0,429.0,790.0,50,51,229199,4.165079254272488,high
5.0,5,100,0,0.0,0.0,0.0,0.0,0.0,4,35,1172,4.122866894197952,high
5.0,5,5000,1013,326.0,170.0,193.0,125.0,199.0,50,32,13510,4.297335307179867,medium
4.66,11,50000,10122,5274.0,1869.0,1519.0,684.0,776.0,1,44,203805,4.216476533941759,high
8.0,22,100,17,9.0,4.0,0.0,3.0,1.0,50,43,65189,4.049640276733805,medium
9.0,9,100,0,0.0,0.0,0.0,0.0,0.0,50,44,246312,4.203725356458476,high
8.0,9,1000,63,32.0,12.0,10.0,2.0,7.0,50,41,36913,3.949421612981877,medium
16.0,14,10,0,0.0,0.0,0.0,0.0,0.0,2,40,1442,4.466019417475728,high
5.0,5,1000,166,95.0,28.0,21.0,9.0,13.0,1,42,13909,4.356819325616507,high
6.0,6,10000,1244,648.0,233.0,180.0,76.0,107.0,47,35,12974,3.965700632033297,medium
18.0,59,10,6,1.0,0.0,3.0,0.0,2.0,50,34,2038,4.5014720314033365,low
8.0,7,20000,9330,4150.0,1941.0,1495.0,731.0,1013.0,49,38,70773,4.038319698189988,medium
11.0,10,100,10,5.0,1.0,2.0,1.0,1.0,10,26,247,3.94331983805668,medium
5.0,25,10000,494,300.0,80.0,52.0,34.0,28.0,35,43,4524,3.865384615384616,high
5.0,10,100,12,7.0,2.0,1.0,1.0,1.0,1,40,4150,4.252289156626506,high
26.0,168,100,20,9.0,8.0,1.0,1.0,1.0,50,17,131,3.854961832061069,high
6.0,6,100,18,9.0,3.0,2.0,2.0,2.0,3,23,116,3.775862068965517,medium
5.78,9,100,28,15.0,3.0,2.0,3.0,5.0,14,43,33855,3.917353418992764,medium
5.0,7,20000,2409,1337.0,495.0,296.0,117.0,164.0,13,28,88193,4.080890773644167,high
5.73,5,100,7,5.0,0.0,0.0,0.0,2.0,50,42,885,4.15593220338983,medium
3.83,4,10000,1773,768.0,309.0,275.0,140.0,281.0,50,48,32168,3.884543645859239,medium
7.0,6,100,71,31.0,12.0,11.0,9.0,8.0,50,36,12134,3.86690291742212,medium
15.0,13,100,56,29.0,14.0,7.0,2.0,4.0,50,41,2166,4.030470914127424,high
3.92,4,20000,4367,1975.0,793.0,682.0,397.0,520.0,7,36,55499,4.138885385322258,medium
11.0,20,100,14,5.0,3.0,2.0,1.0,3.0,50,34,3120,4.174679487179487,medium
6.0,6,10,4,3.0,1.0,0.0,0.0,0.0,5,25,5123,3.9586179972672255,high
2.65,3,20000,3443,1232.0,593.0,622.0,327.0,669.0,50,31,68022,4.320587456999206,medium
3.71,4,100,16,8.0,1.0,2.0,0.0,5.0,1,23,12309,4.045170200666179,medium
13.0,26,100,37,17.0,8.0,5.0,1.0,6.0,50,41,1022,3.86399217221135,medium
12.0,11,1000,181,69.0,42.0,27.0,13.0,30.0,50,54,4924,3.81965881397238,medium
13.0,252,20000,12041,5723.0,2701.0,1656.0,751.0,1210.0,50,35,45964,4.097119484814202,medium
12.0,168,5000,529,288.0,113.0,60.0,26.0,42.0,50,52,73595,4.38569196276921,high
5.69,17,5000,922,568.0,183.0,105.0,24.0,42.0,50,43,9465,4.138404648705758,high
6.0,8,10000,1010,477.0,180.0,152.0,70.0,131.0,50,6,10665,4.073792780121894,medium
11.0,10,1000,413,238.0,75.0,43.0,19.0,38.0,50,29,17922,4.380203102332329,high
5.0,5,100,20,9.0,3.0,3.0,4.0,1.0,50,50,3053,3.8584998362266623,medium
7.0,6,1000,245,77.0,44.0,39.0,19.0,66.0,50,43,9341,4.012953645219998,medium
11.0,10,5000,402,168.0,69.0,56.0,37.0,72.0,50,41,20037,3.880071867045965,medium
5.65,10,100,7,1.0,1.0,2.0,2.0,1.0,1,41,17752,3.8996732762505633,low
5.85,5,10000,1004,402.0,172.0,168.0,96.0,166.0,50,20,7314,3.938200710965272,medium
8.0,85,100,19,12.0,0.0,5.0,1.0,1.0,10,42,14664,4.231928532460447,high
6.0,6,5000,616,341.0,125.0,74.0,39.0,37.0,1,18,15436,4.040554547810314,high
11.0,10,100,115,59.0,21.0,15.0,11.0,9.0,50,14,5175,3.870917874396136,medium
14.0,26,5000,437,251.0,80.0,47.0,24.0,35.0,50,43,4220,4.109952606635071,high
18.0,76,100,120,47.0,24.0,19.0,9.0,21.0,9,41,8950,4.274301675977654,medium
5.0,22,1000,395,146.0,64.0,53.0,36.0,96.0,50,39,3809,3.582830139144132,medium
7.0,14,100,50,29.0,12.0,4.0,2.0,3.0,50,43,1160,4.143965517241379,high
8.0,65,5000,1366,752.0,300.0,156.0,76.0,82.0,50,93,20824,4.063724548597772,high
16.0,14,50,18,8.0,5.0,0.0,2.0,3.0,2,37,5508,4.322984749455338,medium
5.74,5,5000,1179,617.0,169.0,177.0,88.0,128.0,6,20,11854,4.094904673527923,medium
8.0,7,10000,2747,1253.0,470.0,390.0,233.0,401.0,50,43,65189,4.049640276733805,medium
8.0,7,20000,2058,902.0,319.0,324.0,191.0,322.0,50,43,65189,4.049640276733805,medium
3.0,14,100,51,25.0,11.0,6.0,3.0,6.0,50,41,9395,4.1100585417775415,medium
2.89,7,50,1,1.0,0.0,0.0,0.0,0.0,1,37,30,3.733333333333333,high
2.0,6,1000,121,41.0,23.0,19.0,10.0,28.0,1,36,543,4.119705340699816,medium
9.0,65,1000,162,70.0,32.0,26.0,10.0,24.0,50,36,3373,3.9647198339756895,medium
9.0,9,100,0,0.0,0.0,0.0,0.0,0.0,50,44,246312,4.203725356458476,high
11.0,10,5000,756,387.0,163.0,104.0,46.0,56.0,50,14,8821,3.872009976193176,high
9.0,9,1000,300,188.0,51.0,20.0,15.0,26.0,30,40,82219,3.5900825843174937,high
4.8100000000000005,5,100,0,0.0,0.0,0.0,0.0,0.0,5,47,6,4.333333333333333,high
8.0,10,50,5,3.0,0.0,1.0,0.0,1.0,5,23,129,3.7906976744186047,medium
8.0,140,10000,1910,1141.0,329.0,212.0,88.0,140.0,50,19,2050,4.167804878048781,high
5.0,5,1000,102,33.0,13.0,10.0,11.0,35.0,2,20,10320,3.904941860465117,low
6.0,6,1000,330,160.0,76.0,44.0,26.0,24.0,50,26,1428,4.351540616246498,medium
13.0,11,1000,582,313.0,139.0,66.0,28.0,36.0,50,36,6329,4.16290093221678,high
11.0,10,1000,212,109.0,42.0,28.0,11.0,22.0,50,21,543,3.9318600368324126,medium
5.0,5,1000,103,59.0,18.0,14.0,4.0,8.0,50,48,32168,3.884543645859239,high
9.0,8,1000,192,120.0,32.0,19.0,9.0,12.0,50,28,794,4.298488664987405,high
12.0,11,100,30,14.0,3.0,5.0,3.0,5.0,50,38,105015,3.789601485502071,medium
5.75,25,1000,117,55.0,19.0,14.0,7.0,22.0,50,25,706,4.209631728045326,medium
11.0,16,100,12,2.0,1.0,6.0,0.0,3.0,50,16,18,3.6666666666666665,low
11.0,102,1000,674,366.0,161.0,69.0,35.0,43.0,33,41,8191,4.190208765718472,high
11.0,47,100,23,14.0,7.0,0.0,1.0,1.0,50,40,7197,4.3609837432263445,high
7.0,6,100,18,10.0,2.0,2.0,1.0,3.0,1,26,75,3.826666666666666,medium
2.9,3,100,19,9.0,5.0,1.0,2.0,2.0,6,139,163,4.190184049079755,medium
8.0,9,10000,903,475.0,148.0,135.0,50.0,95.0,11,39,24564,3.928879661292949,medium
2.81,33,50,14,5.0,2.0,5.0,1.0,1.0,1,43,42919,4.105967054218412,medium
2.0,2,100,34,17.0,8.0,7.0,1.0,1.0,50,48,620,4.220967741935484,high
8.0,7,100,10,4.0,5.0,0.0,1.0,0.0,4,20,88,3.9318181818181817,high
5.86,59,1000,223,120.0,44.0,29.0,13.0,17.0,6,41,18877,4.079885575038406,high
11.0,26,1000,596,304.0,112.0,86.0,36.0,58.0,50,33,5534,3.999819298879653,medium
2.67,67,10,0,0.0,0.0,0.0,0.0,0.0,5,27,13,3.692307692307693,high
13.0,68,5000,1095,488.0,228.0,168.0,87.0,124.0,50,66,24306,4.236690529087468,medium
5.65,10,100,7,1.0,1.0,2.0,2.0,1.0,1,41,17752,3.8996732762505633,low
8.0,7,100,139,72.0,31.0,17.0,8.0,11.0,1,37,12745,4.277991369164378,high
14.0,102,1000,197,104.0,52.0,26.0,2.0,13.0,50,40,17856,4.17372311827957,high
11.0,60,1000,37,15.0,3.0,9.0,1.0,9.0,49,25,703,3.9601706970128014,medium
7.0,23,10000,2159,1125.0,374.0,324.0,170.0,166.0,50,40,213709,4.293899648587566,medium
11.0,10,10000,2102,981.0,445.0,301.0,141.0,234.0,50,39,14284,4.025623074768972,medium
9.0,31,1000,317,151.0,72.0,45.0,17.0,32.0,50,34,8043,4.165982842223051,medium
8.0,84,10000,3679,2077.0,783.0,446.0,192.0,181.0,50,37,80713,4.187813611190267,high
8.0,7,100,23,15.0,4.0,3.0,0.0,1.0,4,20,107,3.897196261682243,high
11.0,84,100,31,12.0,4.0,8.0,6.0,1.0,50,34,5311,4.034645076256825,medium
15.0,13,50,10,5.0,4.0,1.0,0.0,0.0,2,36,34,3.676470588235294,high
16.0,14,100,27,13.0,2.0,2.0,4.0,6.0,50,35,572,3.367132867132867,medium
5.0,5,5000,667,175.0,90.0,127.0,70.0,205.0,50,25,8740,4.230320366132723,low
13.0,85,100,47,29.0,6.0,4.0,4.0,4.0,50,40,9078,3.878166997135933,high
20.0,17,100,60,22.0,7.0,9.0,5.0,17.0,50,36,64,3.25,medium
16.0,14,100,89,39.0,21.0,10.0,4.0,15.0,50,41,130598,3.946790915634237,medium
1.0,10,100,52,22.0,8.0,9.0,3.0,10.0,2,40,91631,3.83793694273772,medium
9.0,14,20000,3344,1162.0,542.0,559.0,339.0,742.0,50,33,25356,3.9025477204606407,medium
14.0,12,1000,429,262.0,81.0,46.0,14.0,26.0,50,22,1178,4.223259762308999,high
6.0,17,6,0,0.0,0.0,0.0,0.0,0.0,10,43,65189,4.049640276733805,high
7.0,6,100,4,1.0,1.0,0.0,0.0,2.0,9,24,10474,3.908535421042582,low
11.0,10,5000,487,244.0,90.0,67.0,36.0,50.0,50,52,5042,4.146568821896073,medium
1.72,2,100,30,15.0,3.0,5.0,4.0,3.0,10,48,32168,3.884543645859239,medium
5.67,5,20000,7242,2867.0,1406.0,1330.0,695.0,944.0,50,40,839882,4.103759813878616,medium
6.0,8,100,13,3.0,4.0,3.0,0.0,3.0,2,40,3515,3.983783783783784,medium
6.0,7,100,13,8.0,3.0,1.0,0.0,1.0,4,41,25222,4.001546269130125,high
12.0,102,100,75,39.0,19.0,8.0,4.0,5.0,50,40,7740,4.227260981912145,high
11.0,59,100,28,12.0,5.0,4.0,2.0,5.0,50,40,14291,4.184731649289763,medium
12.0,17,50,18,9.0,5.0,3.0,0.0,1.0,50,37,71919,4.385294567499548,high
11.0,10,1000,483,199.0,83.0,79.0,44.0,78.0,19,38,6364,4.132463859208046,medium
8.0,7,1000,843,392.0,144.0,134.0,62.0,111.0,50,37,25752,4.256873252562908,medium
5.0,24,100,10,4.0,2.0,2.0,1.0,1.0,4,42,35262,3.939481594918042,medium
4.0,4,100,2,1.0,1.0,0.0,0.0,0.0,1,20,2707,4.189139268562985,high
11.0,43,10000,2521,723.0,505.0,513.0,315.0,465.0,50,35,15502,4.115275448329248,medium
12.0,11,50,17,9.0,6.0,0.0,1.0,1.0,50,36,2647,3.8398186626369473,high
11.0,17,5000,692,217.0,125.0,128.0,68.0,154.0,50,37,4830,3.8430641821946168,medium
8.0,7,50,8,5.0,1.0,0.0,0.0,2.0,1,25,334,3.736526946107785,medium
7.0,7,10000,1193,550.0,257.0,171.0,86.0,129.0,50,31,17816,4.179445442299057,medium
8.0,11,100,91,40.0,24.0,13.0,3.0,11.0,43,25,11557,4.04006229990482,medium
1.88,25,100,26,19.0,4.0,1.0,0.0,2.0,41,43,1373,4.007283321194465,high
11.0,10,1000,269,169.0,53.0,25.0,8.0,14.0,50,54,4811,4.194554146747038,high
9.0,135,100,33,10.0,10.0,5.0,4.0,4.0,50,39,9940,4.048993963782697,medium
3.88,5,10000,585,246.0,105.0,107.0,43.0,84.0,50,41,35358,4.018157135584592,medium
8.0,11,100,21,5.0,2.0,4.0,4.0,6.0,50,17,31,3.5806451612903225,low
5.65,6,1000,164,86.0,26.0,28.0,8.0,16.0,17,23,12309,4.045170200666179,medium
8.0,65,100,29,18.0,1.0,5.0,1.0,4.0,1,33,239,3.882845188284519,medium
2.0,2,10,5,4.0,1.0,0.0,0.0,0.0,2,35,42,3.6666666666666665,high
12.0,13,1000,215,136.0,32.0,23.0,13.0,11.0,50,40,15076,4.084969487927832,high
1.66,2,100,20,8.0,5.0,4.0,0.0,3.0,2,26,247,3.94331983805668,medium
7.0,6,1000,601,208.0,94.0,91.0,66.0,142.0,10,9,16757,3.965387599212269,medium
8.0,20,1000,341,106.0,45.0,62.0,39.0,89.0,50,138,7858,3.9531687452277935,medium
9.0,8,1000,248,127.0,59.0,26.0,15.0,21.0,2,45,1722,3.9065040650406506,high
8.0,7,1000,294,128.0,57.0,44.0,20.0,45.0,50,36,821,3.766138855054811,medium
14.0,107,1000,425,299.0,54.0,31.0,17.0,24.0,50,10,27175,3.966034958601656,high
8.0,13,1000,574,370.0,115.0,50.0,21.0,18.0,50,52,5042,4.146568821896073,high
11.0,43,10000,397,219.0,63.0,46.0,25.0,44.0,50,43,29615,3.9280094546682425,medium
19.0,17,100,61,39.0,12.0,5.0,1.0,4.0,50,38,487,4.234086242299795,high
8.0,8,10000,2187,843.0,484.0,350.0,182.0,328.0,20,38,70773,4.038319698189988,medium
11.0,10,1000,113,55.0,16.0,14.0,8.0,20.0,10,20,1403,3.895937277263008,medium
12.0,93,1000,534,280.0,128.0,63.0,28.0,35.0,50,40,15540,4.241312741312742,high
2.0,9,100,12,5.0,3.0,1.0,1.0,2.0,1,41,111,3.8018018018018016,medium
8.0,7,100,19,9.0,2.0,1.0,1.0,6.0,50,41,36033,3.965337329670025,medium
8.0,59,100,114,55.0,30.0,16.0,6.0,7.0,40,18,231,3.7662337662337664,high
5.0,9,100,13,5.0,5.0,2.0,1.0,0.0,20,43,26018,3.8914213236989776,high
5.0,48,100,30,15.0,5.0,8.0,1.0,1.0,50,45,43876,4.089775731607257,high
13.0,34,100,54,23.0,14.0,5.0,4.0,8.0,50,41,4080,3.987990196078431,medium
2.0,7,5000,239,118.0,42.0,38.0,22.0,19.0,50,40,591,4.099830795262268,medium
8.0,48,100,79,47.0,11.0,7.0,3.0,11.0,1,17,131,3.854961832061069,high
5.86,5,100,76,57.0,9.0,7.0,1.0,2.0,1,23,96,4.364583333333333,high
7.0,34,5000,192,104.0,20.0,29.0,6.0,33.0,6,43,15348,4.013812874641647,medium
2.0,2,10,5,4.0,1.0,0.0,0.0,0.0,2,35,42,3.6666666666666665,high
8.0,10,100,58,27.0,18.0,7.0,2.0,4.0,3,23,123,4.040650406504065,high
8.0,7,100,2,0.0,0.0,1.0,0.0,1.0,46,41,14676,4.07420278004906,low
8.0,252,1000,161,79.0,23.0,34.0,10.0,15.0,14,41,14780,3.950811907983762,medium
12.0,11,1000,647,271.0,139.0,101.0,44.0,92.0,50,24,17471,3.952836128441417,medium
2.0,4,100,30,8.0,7.0,3.0,4.0,8.0,1,40,71,3.422535211267605,medium
11.0,83,1000,118,48.0,17.0,27.0,13.0,13.0,50,42,626,3.702875399361022,medium
8.0,7,10000,2604,1428.0,555.0,340.0,122.0,159.0,50,42,13399,4.077095305619823,high
16.0,50,100,46,22.0,12.0,4.0,3.0,5.0,18,32,19632,4.310666259168704,medium
8.0,68,8,0,0.0,0.0,0.0,0.0,0.0,50,43,626,3.916932907348243,high
9.0,8,5000,1153,735.0,250.0,107.0,23.0,38.0,20,36,55499,4.138885385322258,high
11.0,38,5000,377,236.0,46.0,33.0,23.0,39.0,2,28,602,4.17109634551495,high
8.0,7,5000,346,148.0,68.0,53.0,34.0,43.0,50,50,3053,3.8584998362266623,medium
8.0,50,5000,1057,625.0,213.0,134.0,44.0,41.0,50,27,7631,3.863844843401913,high
11.0,10,10000,2422,1056.0,419.0,375.0,190.0,382.0,50,46,78616,4.310432990739798,medium
11.0,85,50,7,4.0,0.0,2.0,1.0,0.0,8,36,21,3.7142857142857135,medium
17.0,75,1000,479,280.0,94.0,56.0,11.0,38.0,50,60,4778,4.180828798660527,high
7.0,68,10,2,0.0,0.0,0.0,1.0,1.0,50,43,397,3.858942065491184,low
2.8,3,1000,78,26.0,14.0,19.0,3.0,16.0,8,20,1281,4.018735362997658,medium
8.0,7,50,7,3.0,0.0,2.0,1.0,1.0,50,15,249,3.97991967871486,medium
5.89,5,100,48,30.0,7.0,4.0,2.0,5.0,2,30,150,3.993333333333333,high
8.0,7,1000,94,34.0,14.0,18.0,12.0,16.0,50,37,5281,4.023291043363,medium
1.0,1,100,6,2.0,1.0,1.0,0.0,2.0,50,16,30,4.166666666666667,medium
8.0,7,100,28,14.0,4.0,5.0,2.0,3.0,2,28,889,4.390326209223847,medium
16.0,14,10000,770,381.0,134.0,110.0,66.0,79.0,50,41,39381,4.066326401056347,medium
1.66,2,1000,33,21.0,6.0,2.0,0.0,4.0,50,34,15221,4.3932067538269495,high
6.0,6,100,5,2.0,0.0,2.0,0.0,1.0,50,14,112,3.625,medium
2.71,3,100,12,8.0,2.0,1.0,0.0,1.0,2,37,576,4.114583333333333,high
8.0,7,10000,2441,1070.0,460.0,373.0,181.0,357.0,50,41,39381,4.066326401056347,medium
16.0,34,5000,1612,976.0,328.0,162.0,70.0,76.0,9,39,228676,4.23090311182634,high
5.0,5,1000,279,133.0,59.0,32.0,23.0,32.0,1,29,11078,4.043780465788048,medium
11.0,26,5000,1571,867.0,275.0,190.0,99.0,140.0,50,46,47476,4.465350914146095,high
6.0,6,1000,895,356.0,198.0,157.0,70.0,114.0,5,39,25260,3.995605700712589,medium
4.88,25,1000,16,8.0,1.0,6.0,1.0,0.0,4,41,130598,3.946790915634237,medium
16.0,14,20000,2859,1736.0,573.0,281.0,111.0,158.0,50,10,18910,4.387414066631412,high
11.0,75,1000,70,28.0,12.0,8.0,6.0,16.0,50,25,104,3.682692307692308,medium
6.0,34,1000,106,35.0,19.0,22.0,14.0,16.0,50,43,2044,4.00293542074364,medium
5.0,25,1000,44,15.0,11.0,11.0,1.0,6.0,50,43,13979,3.870734673438729,medium
6.0,10,10000,1496,794.0,291.0,215.0,92.0,104.0,50,25,2359,4.188215345485375,high
6.0,6,1000,170,57.0,20.0,34.0,9.0,50.0,50,62,2510,4.197609561752988,medium
14.0,139,10000,2107,1334.0,348.0,206.0,86.0,133.0,50,44,20387,4.1934566145092464,high
9.0,17,100,34,22.0,4.0,3.0,2.0,3.0,19,27,1928,4.130186721991701,high
5.0,5,5000,478,281.0,77.0,51.0,23.0,46.0,1,35,14095,4.089677190493083,high
7.0,6,20000,2019,1182.0,393.0,257.0,90.0,97.0,50,36,8501,4.164804140689331,high
9.0,11,100,15,9.0,4.0,1.0,1.0,0.0,50,43,29615,3.9280094546682425,high
15.0,13,1000,497,184.0,93.0,92.0,44.0,84.0,50,41,3533,4.228700820832154,medium
7.0,6,1000,68,28.0,16.0,11.0,5.0,8.0,41,135,331,3.930513595166163,medium
13.0,11,1000,289,148.0,59.0,38.0,13.0,31.0,50,54,7034,4.060278646573784,medium
7.0,17,100,27,11.0,7.0,5.0,3.0,1.0,50,35,88,4.0,medium
4.0,4,5000,999,587.0,180.0,123.0,54.0,55.0,50,41,225438,4.301120485454981,high
8.0,7,1000,233,91.0,57.0,28.0,17.0,40.0,1,26,32858,3.88553776857995,medium
14.0,84,1000,130,40.0,24.0,26.0,11.0,29.0,50,40,11900,4.150756302521009,medium
8.0,31,1000,155,84.0,31.0,22.0,11.0,7.0,50,43,28295,3.8099664251634566,high
4.0,26,5000,825,530.0,136.0,82.0,34.0,43.0,50,48,12666,4.398310437391442,high
1.68,2,100,12,6.0,2.0,1.0,0.0,3.0,1,40,1047,3.956064947468959,medium
11.0,10,10000,1780,975.0,406.0,210.0,94.0,95.0,5,72,19436,4.109024490635933,high
6.0,6,100,2,2.0,0.0,0.0,0.0,0.0,1,27,28,4.035714285714286,high
5.85,43,100,45,21.0,8.0,4.0,4.0,8.0,50,45,1972,4.340770791075051,medium
5.69,10,1000,76,30.0,17.0,15.0,7.0,7.0,3,20,161,4.074534161490683,medium
5.71,84,20000,4657,2011.0,1127.0,849.0,360.0,310.0,50,47,127966,4.197458699967179,medium
9.0,84,1000,420,255.0,83.0,52.0,15.0,15.0,50,43,8404,4.246192289386007,high
